,date,hour,pressure_ground,pressure_sealevel,precipitation_rain,temperature_air,temperature_condensation,pressure_vapor,humidity_relative,wind_speed,wind_direction,hour_radiation,radiation_solar,precipitation_snow,height_snow,year,month,day,timestamp,h,P,FRACDF
34,2019-12-26,10,1006.4,1013.2,0.0,9.6,4.4,8.4,70.0,2.7,0.0,0.0,116.66666666666667,0.0,0.0,2019,12,26,2019-12-26 10:30:00+09:00,0.49434958725225253,0.13368899760142763,0.9200532599468823
35,2019-12-26,11,1005.1,1011.9,0.0,10.5,4.2,8.3,65.0,2.1,0.0,0.0,202.77777777777777,0.0,0.0,2019,12,26,2019-12-26 11:30:00+09:00,0.5453322315888693,0.2068875595941954,0.8324436340675538
36,2019-12-26,12,1004.2,1011.0,0.0,11.1,3.9,8.1,61.0,1.3,0.0,0.0,144.44444444444446,0.0,0.0,2019,12,26,2019-12-26 12:30:00+09:00,0.5376926329230279,0.1342301726802088,0.9040042749127835
37,2019-12-26,13,1003.6,1010.4,0.0,11.8,3.3,7.8,56.0,1.3,0.0,0.0,141.66666666666666,0.0,0.0,2019,12,26,2019-12-26 13:30:00+09:00,0.47267519905503935,0.19512656315958865,0.8787633972658561
38,2019-12-26,14,1003.6,1010.4,0.0,12.0,3.8,8.0,57.0,2.0,0.0,0.0,75.0,0.0,0.0,2019,12,26,2019-12-26 14:30:00+09:00,0.35967869475497,0.20834971152050255,0.9256120339657616
39,2019-12-26,15,1003.5,1010.3,0.0,11.7,4.2,8.2,60.0,0.8,0.0,0.0,25.0,0.0,0.0,2019,12,26,2019-12-26 15:30:00+09:00,0.21110715895146395,0.30204101683596274,0.9621991925477746
40,2019-12-26,16,1003.1,1009.9,0.0,11.4,4.4,8.4,62.0,1.7,0.0,0.0,2.7777777777777777,0.0,0.0,2019,12,26,2019-12-26 16:30:00+09:00,0.04034474322074338,0.7611175395953919,0.9771834383362844
41,2019-12-26,17,1002.6,1009.4,0.0,10.8,5.2,8.8,68.0,1.9,0.0,0.0,0.0,0.0,0.0,2019,12,26,2019-12-26 17:30:00+09:00,0.0,0.0,0.0
42,2019-12-26,18,1001.9,1008.7,0.0,10.8,4.9,8.7,67.0,1.1,0.0,0.0,0.0,0.0,0.0,2019,12,26,2019-12-26 18:30:00+09:00,0.0,0.0,0.0
43,2019-12-26,19,1001.4,1008.2,0.0,10.2,5.8,9.2,74.0,1.3,0.0,0.0,0.0,0.0,0.0,2019,12,26,2019-12-26 19:30:00+09:00,0.0,0.0,0.0
44,2019-12-26,20,1000.8,1007.6,1.0,9.1,7.2,10.2,88.0,0.2,0.0,0.0,0.0,0.0,0.0,2019,12,26,2019-12-26 20:30:00+09:00,0.0,0.0,0.0
45,2019-12-26,21,999.6,1006.4,0.5,8.9,8.1,10.8,95.0,1.4,0.0,0.0,0.0,0.0,0.0,2019,12,26,2019-12-26 21:30:00+09:00,0.0,0.0,0.0
46,2019-12-26,22,998.4,1005.2,0.5,8.7,8.4,11.0,98.0,1.4,0.0,0.0,0.0,0.0,0.0,2019,12,26,2019-12-26 22:30:00+09:00,0.0,0.0,0.0
47,2019-12-26,23,997.2,1004.0,0.5,8.6,8.3,11.0,98.0,1.3,0.0,0.0,0.0,0.0,0.0,2019,12,26,2019-12-26 23:30:00+09:00,0.0,0.0,0.0
48,2019-12-27,0,996.1,1002.9,2.5,8.5,8.5,11.1,100.0,2.7,0.0,0.0,0.0,0.0,0.0,2019,12,27,2019-12-27 00:30:00+09:00,0.0,0.0,0.0
49,2019-12-27,1,995.6,1002.4,3.0,8.5,8.5,11.1,100.0,2.5,0.0,0.0,0.0,0.0,0.0,2019,12,27,2019-12-27 01:30:00+09:00,0.0,0.0,0.0
50,2019-12-27,2,994.9,1001.7,2.0,8.5,8.5,11.1,100.0,1.9,0.0,0.0,0.0,0.0,0.0,2019,12,27,2019-12-27 02:30:00+09:00,0.0,0.0,0.0
51,2019-12-27,3,994.8,1001.6,0.5,8.7,8.6,11.1,99.0,2.3,0.0,0.0,0.0,0.0,0.0,2019,12,27,2019-12-27 03:30:00+09:00,0.0,0.0,0.0
52,2019-12-27,4,994.6,1001.4,0.0,8.7,8.6,11.1,99.0,3.3,0.0,0.0,0.0,0.0,0.0,2019,12,27,2019-12-27 04:30:00+09:00,0.0,0.0,0.0
53,2019-12-27,5,995.4,1002.2,0.0,10.1,8.5,11.1,90.0,7.4,0.0,0.0,0.0,0.0,0.0,2019,12,27,2019-12-27 05:30:00+09:00,0.0,0.0,0.0
54,2019-12-27,6,996.4,1003.2,0.0,10.5,5.5,9.0,71.0,9.2,0.0,0.0,0.0,0.0,0.0,2019,12,27,2019-12-27 06:30:00+09:00,0.0,0.0,0.0
55,2019-12-27,7,998.1,1004.9,0.0,10.0,4.2,8.2,67.0,8.5,0.0,0.3,38.888888888888886,0.0,0.0,2019,12,27,2019-12-27 07:30:00+09:00,0.083861475192812,0.8363920637075253,0.6513603511907091
56,2019-12-27,8,999.2,1006.0,0.0,10.2,3.0,7.6,61.0,8.6,0.0,0.8,188.88888888888889,0.0,0.0,2019,12,27,2019-12-27 08:30:00+09:00,0.2509860594224238,0.7741790365119184,0.3591533748120177
57,2019-12-27,9,1000.5,1007.3,0.0,9.8,4.0,8.1,67.0,5.9,0.0,0.2,255.55555555555554,0.0,0.0,2019,12,27,2019-12-27 09:30:00+09:00,0.3919613636144996,0.5757967689999528,0.5186431376791343
58,2019-12-27,10,1000.8,1007.6,0.0,11.9,2.6,7.4,53.0,8.9,0.0,0.8,438.8888888888889,0.0,0.0,2019,12,27,2019-12-27 10:30:00+09:00,0.49426558343586235,0.7446811672071442,0.20687566148484005
59,2019-12-27,11,1001.3,1008.1,0.0,11.6,0.7,6.4,47.0,9.0,0.0,1.0,561.1111111111111,0.0,0.0,2019,12,27,2019-12-27 11:30:00+09:00,0.5457476251174928,0.8575975853083097,0.060097996638030726
60,2019-12-27,12,1002.5,1009.3,0.0,11.3,-0.5,5.9,44.0,11.5,0.0,0.8,486.1111111111111,0.0,0.0,2019,12,27,2019-12-27 12:30:00+09:00,0.5386029875220157,0.7459924174549105,0.18591821118906915
61,2019-12-27,13,1004.2,1011.0,0.0,9.8,-0.1,6.1,50.0,7.3,0.0,0.9,430.55555555555554,0.0,0.0,2019,12,27,2019-12-27 13:30:00+09:00,0.47399691572613833,0.771174358560522,0.1804412385416393
62,2019-12-27,14,1005.6,1012.5,0.0,8.9,-0.1,6.0,53.0,7.3,0.0,1.0,377.77777777777777,0.0,0.0,2019,12,27,2019-12-27 14:30:00+09:00,0.3612940589743537,0.8977070408145437,0.0580965800144565
63,2019-12-27,15,1006.9,1013.8,0.0,7.8,0.3,6.2,59.0,7.8,0.0,1.0,188.88888888888889,0.0,0.0,2019,12,27,2019-12-27 15:30:00+09:00,0.21290746276998046,0.8751109878456641,0.18724506655718787
64,2019-12-27,16,1007.8,1014.7,0.0,6.7,0.4,6.3,64.0,5.5,0.0,0.4,33.333333333333336,0.0,0.0,2019,12,27,2019-12-27 16:30:00+09:00,0.042153772675730075,0.9650573929481862,0.25744527412959506
65,2019-12-27,17,1009.4,1016.3,0.0,6.6,-1.1,5.7,58.0,5.6,0.0,0.0,0.0,0.0,0.0,2019,12,27,2019-12-27 17:30:00+09:00,0.0,0.0,0.0
66,2019-12-27,18,1010.8,1017.8,0.0,6.2,-0.5,5.9,62.0,5.4,0.0,0.0,0.0,0.0,0.0,2019,12,27,2019-12-27 18:30:00+09:00,0.0,0.0,0.0
67,2019-12-27,19,1011.6,1018.6,0.0,6.4,-1.0,5.7,59.0,5.4,0.0,0.0,0.0,0.0,0.0,2019,12,27,2019-12-27 19:30:00+09:00,0.0,0.0,0.0
68,2019-12-27,20,1012.8,1019.8,0.0,5.9,-2.0,5.3,57.0,4.7,0.0,0.0,0.0,0.0,0.0,2019,12,27,2019-12-27 20:30:00+09:00,0.0,0.0,0.0
69,2019-12-27,21,1013.7,1020.7,0.0,5.6,-4.3,4.5,49.0,5.4,0.0,0.0,0.0,0.0,0.0,2019,12,27,2019-12-27 21:30:00+09:00,0.0,0.0,0.0
70,2019-12-27,22,1013.9,1020.9,0.0,5.4,-6.2,3.9,43.0,5.6,0.0,0.0,0.0,0.0,0.0,2019,12,27,2019-12-27 22:30:00+09:00,0.0,0.0,0.0
71,2019-12-27,23,1014.2,1021.2,0.0,4.9,-6.3,3.8,44.0,5.2,0.0,0.0,0.0,0.0,0.0,2019,12,27,2019-12-27 23:30:00+09:00,0.0,0.0,0.0
72,2019-12-28,0,1014.4,1021.4,0.0,4.7,-5.6,4.0,47.0,5.6,0.0,0.0,0.0,0.0,0.0,2019,12,28,2019-12-28 00:30:00+09:00,0.0,0.0,0.0
73,2019-12-28,1,1014.8,1021.9,0.0,4.0,-5.2,4.1,51.0,3.7,0.0,0.0,0.0,0.0,0.0,2019,12,28,2019-12-28 01:30:00+09:00,0.0,0.0,0.0
74,2019-12-28,2,1015.0,1022.1,0.0,3.8,-4.6,4.3,54.0,4.1,0.0,0.0,0.0,0.0,0.0,2019,12,28,2019-12-28 02:30:00+09:00,0.0,0.0,0.0
75,2019-12-28,3,1014.9,1022.0,0.0,3.5,-4.2,4.5,57.0,3.7,0.0,0.0,0.0,0.0,0.0,2019,12,28,2019-12-28 03:30:00+09:00,0.0,0.0,0.0
76,2019-12-28,4,1015.5,1022.6,0.0,2.9,-3.6,4.7,62.0,2.4,0.0,0.0,0.0,0.0,0.0,2019,12,28,2019-12-28 04:30:00+09:00,0.0,0.0,0.0
77,2019-12-28,5,1015.8,1022.9,0.0,3.1,-3.5,4.7,62.0,3.9,0.0,0.0,0.0,0.0,0.0,2019,12,28,2019-12-28 05:30:00+09:00,0.0,0.0,0.0
78,2019-12-28,6,1016.5,1023.6,0.0,2.8,-3.5,4.7,63.0,3.7,0.0,0.0,0.0,0.0,0.0,2019,12,28,2019-12-28 06:30:00+09:00,0.0,0.0,0.0
79,2019-12-28,7,1017.5,1024.6,0.0,3.9,-3.8,4.6,57.0,2.8,0.0,0.8,66.66666666666667,0.0,0.0,2019,12,28,2019-12-28 07:30:00+09:00,0.08288389544513097,0.9343139455688871,0.25337610246388176
80,2019-12-28,8,1018.2,1025.2,0.0,5.2,-3.6,4.7,53.0,4.1,0.0,1.0,238.88888888888889,0.0,0.0,2019,12,28,2019-12-28 08:30:00+09:00,0.25024361081694535,0.8879590790988612,0.12364941821263675
81,2019-12-28,9,1018.7,1025.7,0.0,7.2,-3.9,4.6,45.0,4.6,0.0,1.0,400.0,0.0,0.0,2019,12,28,2019-12-28 09:30:00+09:00,0.3915639744106854,0.8782682306537156,0.07247587827239821
82,2019-12-28,10,1018.1,1025.1,0.0,8.2,-3.9,4.6,42.0,3.6,0.0,1.0,513.8888888888889,0.0,0.0,2019,12,28,2019-12-28 10:30:00+09:00,0.4943089062656596,0.8714356143278863,0.056427802741187305
83,2019-12-28,11,1017.4,1024.3,0.0,9.0,-3.5,4.7,41.0,3.5,0.0,1.0,569.4444444444443,0.0,0.0,2019,12,28,2019-12-28 11:30:00+09:00,0.5462951823305794,0.8678298791923394,0.05135808032663669
84,2019-12-28,12,1017.2,1024.1,0.0,9.6,-3.7,4.7,39.0,3.7,0.0,1.0,561.1111111111111,0.0,0.0,2019,12,28,2019-12-28 12:30:00+09:00,0.5396429395112661,0.8665800014513461,0.053355562957207114
85,2019-12-28,13,1017.0,1023.9,0.0,10.0,-3.0,4.9,40.0,3.3,0.0,1.0,491.6666666666667,0.0,0.0,2019,12,28,2019-12-28 13:30:00+09:00,0.4754387270995254,0.8704326787686307,0.060864040673781594
86,2019-12-28,14,1017.1,1024.0,0.0,9.9,-2.4,5.1,42.0,4.3,0.0,1.0,363.8888888888889,0.0,0.0,2019,12,28,2019-12-28 14:30:00+09:00,0.3630161152530665,0.8743404914160916,0.08674559623630274
87,2019-12-28,15,1018.0,1024.9,0.0,10.0,-1.7,5.4,44.0,2.2,0.0,0.9,188.88888888888889,0.0,0.0,2019,12,28,2019-12-28 15:30:00+09:00,0.2148002625912614,0.8704260972644894,0.19612523472027876
88,2019-12-28,16,1018.9,1025.8,0.0,9.3,-0.3,6.0,51.0,3.4,0.0,0.6,50.0,0.0,0.0,2019,12,28,2019-12-28 16:30:00+09:00,0.044043182754170705,0.9909626014426485,0.021258707061755366
89,2019-12-28,17,1019.9,1026.9,0.0,7.9,-3.0,4.9,46.0,2.9,0.0,0.0,0.0,0.0,0.0,2019,12,28,2019-12-28 17:30:00+09:00,0.0,0.0,0.0
90,2019-12-28,18,1020.5,1027.5,0.0,7.3,-3.5,4.7,46.0,2.8,0.0,0.0,0.0,0.0,0.0,2019,12,28,2019-12-28 18:30:00+09:00,0.0,0.0,0.0
91,2019-12-28,19,1020.9,1027.9,0.0,6.6,-3.3,4.8,49.0,2.6,0.0,0.0,0.0,0.0,0.0,2019,12,28,2019-12-28 19:30:00+09:00,0.0,0.0,0.0
92,2019-12-28,20,1021.3,1028.3,0.0,5.9,-2.9,4.9,53.0,1.2,0.0,0.0,0.0,0.0,0.0,2019,12,28,2019-12-28 20:30:00+09:00,0.0,0.0,0.0
93,2019-12-28,21,1021.5,1028.6,0.0,5.2,-2.1,5.2,59.0,0.9,0.0,0.0,0.0,0.0,0.0,2019,12,28,2019-12-28 21:30:00+09:00,0.0,0.0,0.0
94,2019-12-28,22,1021.8,1028.9,0.0,4.3,-2.3,5.2,62.0,1.4,0.0,0.0,0.0,0.0,0.0,2019,12,28,2019-12-28 22:30:00+09:00,0.0,0.0,0.0
95,2019-12-28,23,1021.7,1028.8,0.0,4.1,-2.7,5.0,61.0,1.6,0.0,0.0,0.0,0.0,0.0,2019,12,28,2019-12-28 23:30:00+09:00,0.0,0.0,0.0
96,2019-12-29,0,1021.8,1028.9,0.0,3.3,-2.6,5.0,65.0,1.8,0.0,0.0,0.0,0.0,0.0,2019,12,29,2019-12-29 00:30:00+09:00,0.0,0.0,0.0
97,2019-12-29,1,1021.9,1029.0,0.0,3.4,-3.2,4.8,62.0,2.9,0.0,0.0,0.0,0.0,0.0,2019,12,29,2019-12-29 01:30:00+09:00,0.0,0.0,0.0
98,2019-12-29,2,1022.0,1029.2,0.0,2.2,-2.3,5.2,72.0,2.0,0.0,0.0,0.0,0.0,0.0,2019,12,29,2019-12-29 02:30:00+09:00,0.0,0.0,0.0
99,2019-12-29,3,1022.1,1029.3,0.0,1.7,-2.6,5.0,73.0,1.6,0.0,0.0,0.0,0.0,0.0,2019,12,29,2019-12-29 03:30:00+09:00,0.0,0.0,0.0
100,2019-12-29,4,1021.9,1029.1,0.0,2.1,-2.8,5.0,70.0,1.8,0.0,0.0,0.0,0.0,0.0,2019,12,29,2019-12-29 04:30:00+09:00,0.0,0.0,0.0
101,2019-12-29,5,1022.2,1029.4,0.0,1.8,-2.7,5.0,72.0,0.5,0.0,0.0,0.0,0.0,0.0,2019,12,29,2019-12-29 05:30:00+09:00,0.0,0.0,0.0
102,2019-12-29,6,1022.4,1029.6,0.0,1.5,-3.2,4.8,71.0,1.5,0.0,0.0,0.0,0.0,0.0,2019,12,29,2019-12-29 06:30:00+09:00,0.0,0.0,0.0
103,2019-12-29,7,1022.7,1029.9,0.0,2.3,-2.2,5.2,72.0,1.5,0.0,0.8,63.888888888888886,0.0,0.0,2019,12,29,2019-12-29 07:30:00+09:00,0.08200058893223804,0.9295778538448314,0.2819415145477061
104,2019-12-29,8,1023.4,1030.5,0.0,4.2,-2.4,5.1,62.0,1.9,0.0,1.0,238.88888888888889,0.0,0.0,2019,12,29,2019-12-29 08:30:00+09:00,0.24960804357668237,0.8893181794243603,0.12144985500908478
105,2019-12-29,9,1023.4,1030.4,0.0,6.7,-1.9,5.3,54.0,1.4,0.0,1.0,397.22222222222223,0.0,0.0,2019,12,29,2019-12-29 09:30:00+09:00,0.391284867816637,0.8746406023069062,0.07690858506192877
106,2019-12-29,10,1022.3,1029.3,0.0,7.9,-1.9,5.3,50.0,1.9,0.0,1.0,508.3333333333333,0.0,0.0,2019,12,29,2019-12-29 10:30:00+09:00,0.4944799141379786,0.86360514923083,0.06370511281524383
107,2019-12-29,11,1021.4,1028.4,0.0,8.6,-2.9,4.9,44.0,1.3,0.0,1.0,563.8888888888888,0.0,0.0,2019,12,29,2019-12-29 11:30:00+09:00,0.5469748256591633,0.8595197738275188,0.058232225976855956
108,2019-12-29,12,1020.6,1027.5,0.0,11.3,-2.5,5.1,38.0,2.9,0.0,1.0,555.5555555555555,0.0,0.0,2019,12,29,2019-12-29 12:30:00+09:00,0.5408119641135798,0.8574349523322764,0.06105299408241771
109,2019-12-29,13,1020.6,1027.5,0.0,11.5,-2.3,5.2,38.0,1.7,0.0,0.8,433.3333333333333,0.0,0.0,2019,12,29,2019-12-29 13:30:00+09:00,0.47699966914226744,0.7702890688823116,0.18026909511990485
110,2019-12-29,14,1020.9,1027.8,0.0,11.3,-2.5,5.1,38.0,0.8,0.0,0.2,200.0,0.0,0.0,2019,12,29,2019-12-29 14:30:00+09:00,0.36484351358750444,0.5077247648246099,0.6353924067903975
111,2019-12-29,15,1021.2,1028.1,0.0,10.7,-2.7,5.0,39.0,0.6,0.0,0.0,47.22222222222222,0.0,0.0,2019,12,29,2019-12-29 15:30:00+09:00,0.21678392515413525,0.4062076161096497,0.9056140806886641
112,2019-12-29,16,1021.6,1028.5,0.0,10.2,-1.5,5.5,44.0,0.7,0.0,0.0,5.555555555555555,0.0,0.0,2019,12,29,2019-12-29 16:30:00+09:00,0.04601153270779831,0.7798183752991273,0.9492742975175857
113,2019-12-29,17,1022.4,1029.4,0.0,9.7,0.6,6.4,53.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,12,29,2019-12-29 17:30:00+09:00,0.0,0.0,0.0
114,2019-12-29,18,1023.0,1030.0,0.0,9.4,0.3,6.3,53.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,12,29,2019-12-29 18:30:00+09:00,0.0,0.0,0.0
115,2019-12-29,19,1023.3,1030.3,0.0,9.2,0.1,6.2,53.0,1.1,0.0,0.0,0.0,0.0,0.0,2019,12,29,2019-12-29 19:30:00+09:00,0.0,0.0,0.0
116,2019-12-29,20,1023.4,1030.4,0.0,9.0,0.5,6.3,55.0,0.8,0.0,0.0,0.0,0.0,0.0,2019,12,29,2019-12-29 20:30:00+09:00,0.0,0.0,0.0
117,2019-12-29,21,1023.0,1030.0,0.0,8.1,1.3,6.7,62.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,12,29,2019-12-29 21:30:00+09:00,0.0,0.0,0.0
118,2019-12-29,22,1022.3,1029.3,0.0,8.0,1.8,7.0,65.0,1.3,0.0,0.0,0.0,0.0,0.0,2019,12,29,2019-12-29 22:30:00+09:00,0.0,0.0,0.0
119,2019-12-29,23,1021.9,1028.9,0.0,8.1,1.5,6.8,63.0,0.9,0.0,0.0,0.0,0.0,0.0,2019,12,29,2019-12-29 23:30:00+09:00,0.0,0.0,0.0
120,2019-12-30,0,1021.6,1028.6,0.0,8.0,1.4,6.8,63.0,1.4,0.0,0.0,0.0,0.0,0.0,2019,12,30,2019-12-30 00:30:00+09:00,0.0,0.0,0.0
121,2019-12-30,1,1021.3,1028.3,0.0,7.9,2.0,7.0,66.0,1.3,0.0,0.0,0.0,0.0,0.0,2019,12,30,2019-12-30 01:30:00+09:00,0.0,0.0,0.0
122,2019-12-30,2,1020.8,1027.8,0.0,7.9,1.7,6.9,65.0,1.5,0.0,0.0,0.0,0.0,0.0,2019,12,30,2019-12-30 02:30:00+09:00,0.0,0.0,0.0
123,2019-12-30,3,1020.0,1027.0,0.0,7.1,3.4,7.8,77.0,1.9,0.0,0.0,0.0,0.0,0.0,2019,12,30,2019-12-30 03:30:00+09:00,0.0,0.0,0.0
124,2019-12-30,4,1020.3,1027.3,0.5,6.3,5.0,8.7,91.0,1.5,0.0,0.0,0.0,0.0,0.0,2019,12,30,2019-12-30 04:30:00+09:00,0.0,0.0,0.0
125,2019-12-30,5,1019.7,1026.7,2.0,6.0,5.3,8.9,95.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,12,30,2019-12-30 05:30:00+09:00,0.0,0.0,0.0
